category,resolved_by,issue,record_type,record_id,venue_name,operator,what_the_pipeline_produced,source,snippet
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@252411,,,"|The Hamilton Spectator (1997-); Hamilton, Ontario | / 2016-09-17 / ?",articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@253437,,,"|The Daily Advertiser (1914-); Lafayette, Louisiana | / 2016-09-16 / ?",articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@277758,,,|London Evening Standard (2011-2018); London (UK) | / 2016-09-08 / ?,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@278684,,,"|The Washington Post (2008-), Final Edition; Washington | / 2016-09-04 / ?",articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@279671,,,"|The Daily Advertiser (1914-); Lafayette, Louisiana | / 2016-09-03 / ?",articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@280580,,,"|The Washington Post (2008-), Final Edition; Washington | / 2016-09-03 / ?",articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@310974,,,"|The Morning Call (1939-); Allentown, Pennsylvania | / 2016-08-28 / ?",articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@311950,,,"|The Naples Daily News (1970-); Naples, Florida | / 2016-08-27 / ?",articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@312874,,,"|Fort Myers News-Press (1931-); Fort Myers, Florida | / 2016-08-27 / ?",articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@318726,,,"|Des Moines Register (1871-); Des Moines, Iowa | / 2016-08-26 / ?",articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@319664,,,|Pittsburgh Post-Gazette (1927-); Pittsburgh | / 2016-08-24 / ?,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@320540,,,|Philadelphia Inquirer (1969-); Philadelphia | / 2016-08-24 / ?,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@321513,,,"|The Daily Advertiser (1914-); Lafayette, Louisiana | / 2016-08-20 / ?",articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@328322,,,"|Tampa Bay Times (2012-); Tampa Bay, Florida | / 2016-08-17 / ?",articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@329296,,,"|Tampa Bay Times (2012-); Tampa Bay, Florida | / 2016-08-17 / ?",articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@330270,,,"|Tampa Bay Times (2012-); Tampa Bay, Florida | / 2016-08-17 / ?",articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@333363,,,|Asbury Park Press (1974-); Asbury Park | / 2016-08-14 / ?,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@334281,,,"|The Bangor Daily News (1900-); Bangor, Maine | / 2016-08-11 / ?",articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@335256,,,"|The Bangor Daily News (1900-); Bangor, Maine | / 2016-08-10 / ?",articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@336231,,,|Star Tribune (1987-); Minneapolis | / 2016-08-07 / ?,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@337171,,,"|The Washington Post (2008-), Final Edition; Washington | / 2016-08-07 / ?",articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@351130,,,"|The Bangor Daily News (1900-); Bangor, Maine | / 2016-08-05 / ?",articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@362348,,,"|St. Cloud Times (1988-); St Cloud, Minnesota | / 2016-07-31 / ?",articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@371966,,,"|Dayton Daily News (1987-); Dayton, Ohio | / 2016-07-30 / ?",articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@372967,,,"|Des Moines Register (1871-); Des Moines, Iowa | / 2016-07-29 / ?",articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@48672,,,"|The Daily Advertiser (1914-); Lafayette, Louisiana | / 2016-11-21 / ?",articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@49583,,,"|The Morning Call (1939-); Allentown, Pennsylvania | / 2016-11-20 / ?",articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@63159,,,"|The Spokesman-Review (1894-); Spokane, Washington | / 2016-11-17 / ?",articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@64138,,,"|The Spokesman-Review (1894-); Spokane, Washington | / 2016-11-17 / ?",articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no headline found,article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@65117,,,"|The Spokesman-Review (1894-); Spokane, Washington | / 2016-11-17 / ?",articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no publication date (read '|2017 |'),article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@271372,,,|The Journal of Sustainability Education; Prescott | / ? / Campus agriculture education: educating food citizens or producers?,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,"HooverMacDonald JSE May 2017 14 Regenerative Agriculture PDF 1.0 Introduction: In 1991, David Orr wrote, “It might have been different had agriculture evolved instead within the liberal arts colleges.” In this piece, written for the Society for Conservation Bi"
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no publication date (read '|2017 |'),article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@318756,,,"|Journal of American Folklore; Columbus | / ? / Eating behind Bars: On Punishment, Resistance, Policy, and Applied Folkloristics",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,_TVM:UNDEFINED_
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no publication date (read '|2017 |'),article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@417282,,,|Animals; Basel | / ? / A Decade of Progress toward Ending the Intensive Confinement of Farm Animals in the United States,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,"1. Introduction: The Nature of the Animal Protection Movement from 1980 to 2000 1.1. Henry Spira’s Influence Strategy in the modern animal protection movement was greatly influenced by Henry Spira, a particularly effective activist, teacher and writer with a b"
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no publication date (read '|Aug 2016 |'),article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@3046611,,,"|BioCycle; Emmaus | / ? / BEYOND BEAUTY - ASSESSING MARKETS FOR ""IMPERFECTS""",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,"With support from a U.S. Department of Agriculture Specialty Crop grant, JoAnne Berkenkamp of Tomorrow's Table, in collaboration with The Real Food Challenge, carried out the Beyond Beauty initiative to explore the potential to develop commercial markets for c"
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no publication date (read '|Aug 2016 |'),article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@352101,,,|Foodservice Director; New York | / ? / CHALLENGE ACCEPTED,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,"Headnote SUSTAINABILITY Waste reduction efforts can show results beyond the environment. The buffet tables in the dining halls at the University of California, Santa Cruz were impressively arranged with plates teeming with sandwiches, pizzas, fries and vegetab"
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no publication date (read '|Aug 2016 |'),article,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf@357088,,,|Foodservice Director; New York | / ? / #THROWBACK: 3 RULES FOR MODERN DECADE-THEME DINING,articles/raw/usb-sept-2026/Sodexho/ProQuestDocuments-2026-07-29.rtf,"Headnote MARKETING Bank on nostalgia for new memories. Look to social media's Throwback Thursday photos and Facebook Memories, and it's clear there's a heavy nostalgia for days not-so-long past. Foodservice operators are tapping into diners' desire for simpler"
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no publication date (read '|Jan 2017 |'),article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@321236,,,|Health Services Insights; London | / ? / Marketization in Long-Term Care: A Cross-Country Comparison of Large For-Profit Nursing Home Chains,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,Marketization of health and social service organizations includes the ideas of privatizing funding streams and commercializing services.1 The use of competing private providers to provide health services was widely supported by the concept of new public manage
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no publication date (read '|Jan 2017 |'),article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@699474,,,|Foodservice Director; New York | / ? / ANATOMY OF A RENOVATION,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,"Headnote DESIGN How The University of Chicago Medical Center juggled its priorities to overhaul a kitchen. BY DANA MORAN In 2014, the foodservice operations at The University of Chicago Medical Center got a major surprise. Two floors of its Center for Care and"
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no publication date (read '|Sep 2016 |'),article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@2570644,,,|Foodservice Director; New York | / ? / THE VALUE OF VIDEOS,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,"Headnote Marketing and training on Snapchat, Instagram and YouTube. Getting likes and shares for Instagram, YouTube and Snapchat videos is cool, but not as important as using those platforms to create a sense of community among diners and staff, says Robert Fl"
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer",article unusable: no publication date (read '|Winter 2017 |'),article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@527481,,,|Radical Teacher; Brooklyn | / ? / ACDC Agency: Food Politics with Community College Students at Vassar,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,"Gastronomically Slumming It The food at ACDC, Vassar's All-College Dining Commons, stinks. At least it does during the summer. Not that it literally smells foul; it just doesn't taste very good and lacks nutritional value. The students in the Exploring Transfe"
